gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
BUD13	1	1	0	0	0	0.7199932201366868	0	0	0	0.8130944600023022	0.6370942565237672	0.8830128916790583	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.992873363226458	0.9999887888990061
GRM5	1	2	0	0	0	1.220549647068272	0	0	0	0.8663956823771926	0.6633280048750476	0.8830337167094154	1	0.9320725506646843	0.9702113026284171	0.9898026190382732	1	0.9928759539370098	0.9999887888990061
SNRPA1	1	1	0	0	0	1.410303329629863	0	0	0	0.805383394353496	0.6897467665261973	0.8830465896208272	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9928775551290219	0.9999887888990061
PCDHGB3	1	2	0	0	0	1.3935262033322757	0	0	0	0.778240483110841	0.7124199284168826	0.8830478009505025	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9928777057901259	0.9999887888990061
SCARF1	1	1	0	0	0	0.7100721595982682	0	0	0	0.8053762836998763	0.6401033275534013	0.8830848143574139	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9928823085918859	0.9999887888990061
ZER1	1	1	0	0	0	0.7302214997375133	0	0	0	0.820962890818878	0.6348712914343788	0.8832497689154848	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9929028026516731	0.9999887888990061
CDC20B	1	1	0	0	0	0.8958828695683351	0	0	0	0.9368878710279804	0.6183372153854407	0.8832796849742136	1	0.9670430842681169	0.9702113026284171	0.9898026190382732	1	0.9929065161415965	0.9999887888990061
GPN1	1	1	0	0	0	1.066719801862358	0	0	0	0.9629321787775952	0.6294722801921327	0.8832928347010264	1	0.9812945786118592	0.9702113026284171	0.9898026190382732	1	0.9929081481008146	0.9999887888990061
ZG16B	1	1	0	0	0	1.6251932568490381	0	0	0	0.7286700983313853	0.7486184157841016	0.8836080370113419	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9929472080006959	0.9999887888990061
OR1B1	2	2	0	0	0	1.2669352733994708	0	0	0	0.8116193012762981	0.6806660956666676	0.8836562429542977	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9929531717716593	0.9999887888990061
HUS1	1	1	0	0	0	1.3913862536744739	0	0	0	0.8128339033276359	0.6865041799721532	0.8836740954148219	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9929553797114193	0.9999887888990061
H1FNT	2	2	0	0	0	1.2515443228260612	0	0	0	0.8211546525095631	0.6755740421421479	0.8837340257619382	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9929627890827617	0.9999887888990061
TMEM56	1	1	0	0	0	1.4945452758906659	0	0	0	0.7736459342737598	0.7121396014412893	0.8839791718329942	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9929930549273198	0.9999887888990061
ZFP62	1	1	0	0	0	0.6484310859612127	0	0	0	0.7554481234809127	0.6679120094253326	0.8839806095989164	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9929932322340003	0.9999887888990061
GALNT13	1	1	0	0	0	0.8330529318423414	0	0	0	0.8953411322260952	0.6213293904164721	0.8840469801885055	1	0.9450226363454924	0.9702113026284171	0.9898026190382732	1	0.9930014145736195	0.9999887888990061
HIST2H2BF	1	1	0	0	0	1.8677585555152865	0	0	0	0.6566675236051802	0.8458710964172246	0.8840768836291827	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9930050995195955	0.9999887888990061
VMP1	1	1	0	0	0	1.042062682574025	0	0	0	0.9763441236520953	0.6280276267113141	0.8840773489265723	1	0.9877556757800108	0.9702113026284171	0.9898026190382732	1	0.993005156849345	0.9999887888990061
ZSCAN32	1	1	0	0	0	0.7652770111797488	0	0	0	0.8472643068296614	0.6293227850324659	0.8842055809324161	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9930209471079608	0.9999887888990061
MS4A3	2	1	0	0	0	0.9451748267431845	0	0	0	0.962934808865824	0.619846989597323	0.8842246153300465	1	0.9812945786118592	0.9702113026284171	0.9898026190382732	1	0.993023289384282	0.9999887888990061
PADI2	1	1	0	0	0	0.7763914995499472	0	0	0	0.8553935724726005	0.6278914949046297	0.8844085238025152	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9930458991234982	0.9999887888990061
PLD5	1	1	0	0	0	0.910669347097886	0	0	0	0.9462710212846467	0.6203623466542345	0.8844513085433625	1	0.9729293450210375	0.9702113026284171	0.9898026190382732	1	0.9930511536032686	0.9999887888990061
SOD3	2	1	0	0	0	0.6246794795423456	0	0	0	0.6923161623464398	0.7453434785972997	0.8845624870270918	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9930647979790774	0.9999887888990061
TASP1	1	1	0	0	0	1.0386746936969882	0	0	0	0.9782128033883748	0.6284889148868924	0.8845961897943885	1	0.9883218919439591	0.9702113026284171	0.9898026190382732	1	0.9930689313899553	0.9999887888990061
YIPF7	1	1	0	0	0	1.4900532937013191	0	0	0	0.7752811662340713	0.7122583604770392	0.8846655741029084	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9930774368518005	0.9999887888990061
AICDA	1	1	0	0	0	1.441752647878925	0	0	0	0.793265369830994	0.7003417709949518	0.8848027885502386	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9930942412362489	0.9999887888990061
CHST7	2	3	0	0	0	1.2428823326321803	0	0	0	0.8086234244983936	0.6866044197277243	0.8848621075744613	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9931014993326904	0.9999887888990061
ZNF41	1	1	0	0	0	0.7013647934523922	0	0	0	0.7985315117952878	0.6466922252017855	0.8849897339247067	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.993117101825501	0.9999887888990061
PCDHA3	1	2	0	0	0	1.4243718912808356	0	0	0	0.7638440629533719	0.7267311083554466	0.8850670931044702	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9931265501298554	0.9999887888990061
THUMPD3	1	1	0	0	0	0.8989862495689053	0	0	0	0.9388692837631558	0.6213039264034643	0.8851199931564494	1	0.9682708208021327	0.9702113026284171	0.9898026190382732	1	0.9931330072128925	0.9999887888990061
MRPL3	1	1	0	0	0	1.0815063111141925	0	0	0	0.955044705487384	0.6340523744159615	0.8851365317971578	1	0.9771815739514756	0.9702113026284171	0.9898026190382732	1	0.9931350253027365	0.9999887888990061
PRR11	1	1	0	0	0	1.1761480795995374	0	0	0	0.90716121940593	0.6474804933126166	0.8852524559632369	1	0.9519949486423056	0.9702113026284171	0.9898026190382732	1	0.9931491620103913	0.9999887888990061
TRMT13	1	1	0	0	0	0.948081951713712	0	0	0	0.9693761394244258	0.622805799501508	0.8852569437792311	1	0.9847806418477679	0.9702113026284171	0.9898026190382732	1	0.9931497089848612	0.9999887888990061
TAS2R38	2	1	0	0	0	0.6729182987140236	0	0	0	0.7398103244164602	0.6955165782034589	0.8853325128336709	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9931589159151711	0.9999887888990061
DNMT3L	1	1	0	0	0	1.0937526557572967	0	0	0	0.9485984269218055	0.6361428953226613	0.8855113571966549	1	0.9738890746008375	0.9702113026284171	0.9898026190382732	1	0.9931806796621434	0.9999887888990061
ARGFX	1	1	0	0	0	1.3164916927039132	0	0	0	0.8435846120107561	0.6734731384270092	0.8855160918482304	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9931812553357524	0.9999887888990061
RIPK2	1	1	0	0	0	0.8689481757739316	0	0	0	0.9194159894530648	0.6228418742461487	0.8859005777441055	1	0.9582206277737018	0.9702113026284171	0.9898026190382732	1	0.993227919459885	0.9999887888990061
UBXN4	1	1	0	0	0	0.9115124683088937	0	0	0	0.9468016809500669	0.622832203450417	0.8859853195713516	1	0.9731169275860457	0.9702113026284171	0.9898026190382732	1	0.9932381819259051	0.9999887888990061
RPS7	1	1	0	0	0	1.617485801666748	0	0	0	0.7311914495205738	0.7513986382880314	0.8860165447513648	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9932419613366468	0.9999887888990061
TSGA13	1	1	0	0	0	1.4026117157590023	0	0	0	0.8083978832925927	0.6932319891733022	0.8860458607383771	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9932455086622919	0.9999887888990061
NARF	1	1	0	0	0	0.8860300956034014	0	0	0	0.9305541502655963	0.6231776776020735	0.8862702958099901	1	0.9640478769268421	0.9702113026284171	0.9898026190382732	1	0.9932726338691229	0.9999887888990061
GBA	1	1	0	0	0	0.8571759964335012	0	0	0	0.9116217670890443	0.6238342196241317	0.8862803546408211	1	0.9544607689892896	0.9702113026284171	0.9898026190382732	1	0.9932738482478878	0.9999887888990061
RNASE9	1	1	0	0	0	1.70097504856738	0	0	0	0.7046930471359463	0.7804303650010103	0.8863853224670255	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.993286513952908	0.9999887888990061
HABP2	1	1	0	0	0	0.888241049708344	0	0	0	0.931981155442742	0.6236442994442397	0.886565198921996	1	0.9647782908806116	0.9702113026284171	0.9898026190382732	1	0.9933081894366895	0.9999887888990061
TUBA4B	1	1	0	0	0	1.532499042578728	0	0	0	0.7600739088753345	0.7273710220954459	0.8865730728525582	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9933091374277646	0.9999887888990061
MIER3	1	1	0	0	0	0.8407514656509717	0	0	0	0.9005825944200262	0.6252207315658067	0.8866423184779416	1	0.948427121092568	0.9702113026284171	0.9898026190382732	1	0.9933174713241493	0.9999887888990061
DAB1	1	1	0	0	0	0.8238621354049834	0	0	0	0.8890266552958539	0.6264335843127147	0.8866741999633229	1	0.9420475288932069	0.9702113026284171	0.9898026190382732	1	0.9933213065280941	0.9999887888990061
DDX55	1	1	0	0	0	0.8218221786867421	0	0	0	0.8876166246234073	0.626910520600916	0.886855554789219	1	0.9416376981890444	0.9702113026284171	0.9898026190382732	1	0.9933431009186141	0.9999887888990061
FSIP1	1	1	0	0	0	0.8509724124248651	0	0	0	0.9074749835277283	0.6251312687466518	0.8869030176277215	1	0.9521575642442298	0.9702113026284171	0.9898026190382732	1	0.9933487986614278	0.9999887888990061
GAS2L1	1	2	0	0	0	1.3652797120909121	0	0	0	0.7917577728375385	0.7103288722728831	0.8870044336720453	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.993360964780408	0.9999887888990061
CBLN3	1	1	0	0	0	1.5892743557660283	0	0	0	0.7405562488474178	0.7448497809232227	0.8870327899081974	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9933643643901102	0.9999887888990061
NRN1L	1	1	0	0	0	1.684763621821012	0	0	0	0.709701230346417	0.7762040460976352	0.88704076088686	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9933653198620532	0.9999887888990061
HPCAL4	1	1	0	0	0	1.6866201908397978	0	0	0	0.7091244184174046	0.7768861205127671	0.8870496812835984	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.993366389054704	0.9999887888990061
CKAP2L	1	1	0	0	0	0.7272096030749162	0	0	0	0.8186551777567038	0.6432600934759845	0.8872133508000339	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9933859904496259	0.9999887888990061
PCDHB15	2	2	0	0	0	0.8175140524171299	0	0	0	0.838896021970014	0.6420476563237045	0.8874433047662377	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.99341347919564	0.9999887888990061
ABHD14B	1	1	0	0	0	1.68046304888859	0	0	0	0.7110406301655516	0.7758144443604506	0.8875120788799652	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9934216888918658	0.9999887888990061
DUSP18	1	1	0	0	0	1.7588751018963291	0	0	0	0.6873175987344908	0.8058180643885375	0.8875147925326502	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9934220127164338	0.9999887888990061
KIAA1328	1	1	0	0	0	0.8605821818368729	0	0	0	0.9138870014422299	0.6258417633578361	0.8875606526531745	1	0.9555398814946658	0.9702113026284171	0.9898026190382732	1	0.9934274840239159	0.9999887888990061
C5orf47	1	1	0	0	0	1.644630783378075	0	0	0	0.7223807712995443	0.7644417688610752	0.8879195973482839	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9934702258077371	0.9999887888990061
IGLL5	1	1	0	0	0	1.6016859337658123	0	0	0	0.7364096738538299	0.7506417041121072	0.887952479508679	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9934741340355695	0.9999887888990061
HIST1H2AG	1	1	0	0	0	1.8760110889181356	0	0	0	0.6544456255938335	0.8651865129193389	0.8879793746570153	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9934773297683884	0.9999887888990061
FOXRED1	1	1	0	0	0	0.9239398230473157	0	0	0	0.9545695271067552	0.6268357667222325	0.8883112094295433	1	0.9769850820911796	0.9702113026284171	0.9898026190382732	1	0.99351669198854	0.9999887888990061
CRLF3	1	1	0	0	0	0.9780253897560902	0	0	0	0.9872361886249099	0.6294224141227199	0.8883970279230827	1	0.9925638239132696	0.9702113026284171	0.9898026190382732	1	0.9935268515966156	0.9999887888990061
SLC12A8	1	1	0	0	0	0.8031281379044973	0	0	0	0.8745494806100507	0.631627581184925	0.8885123984154437	1	0.9350609496665718	0.9702113026284171	0.9898026190382732	1	0.9935404966497291	0.9999887888990061
OR11L1	2	1	0	0	0	0.6824053239092264	0	0	0	0.748839896170614	0.6965124769688158	0.8888560197252049	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9935810485458515	0.9999887888990061
CRISPLD2	1	1	0	0	0	0.9398313740598938	0	0	0	0.96435755214924	0.6283295908548612	0.888931542045589	1	0.9821304891265844	0.9702113026284171	0.9898026190382732	1	0.9935899433783931	0.9999887888990061
RPN2	1	1	0	0	0	0.8449157065896341	0	0	0	0.9033998038517146	0.6290141179254468	0.8890209256466759	1	0.9500218773759402	0.9702113026284171	0.9898026190382732	1	0.9936004624676286	0.9999887888990061
PGM1	1	1	0	0	0	0.821578852641326	0	0	0	0.8874482291176096	0.6307624163499863	0.8890738583792097	1	0.9416376981890444	0.9702113026284171	0.9898026190382732	1	0.9936066876076474	0.9999887888990061
CD200	1	1	0	0	0	1.3808307369923447	0	0	0	0.8170452306662634	0.6935861190563897	0.8890858088090157	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9936080925987179	0.9999887888990061
LCK	1	1	0	0	0	0.8620479669055261	0	0	0	0.9148592766805083	0.6286074979790591	0.8892422700928462	1	0.9560083958559884	0.9702113026284171	0.9898026190382732	1	0.9936264726596749	0.9999887888990061
TANGO2	1	1	0	0	0	1.2051462098127441	0	0	0	0.8933365178904784	0.6587873006792613	0.8893305766669706	1	0.9439342833610719	0.9702113026284171	0.9898026190382732	1	0.9936368341918858	0.9999887888990061
RNF219	1	1	0	0	0	0.7531540091022924	0	0	0	0.8382835269583364	0.641381949383822	0.8894768872994749	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9936539823841318	0.9999887888990061
FAM172A	1	1	0	0	0	1.0124069594232057	0	0	0	0.9929180492977511	0.6337325148287049	0.8894887161301658	1	0.9961952030540859	0.9702113026284171	0.9898026190382732	1	0.9936553677189021	0.9999887888990061
TIGD5	2	3	0	0	0	1.1975573482941513	0	0	0	0.8409686934735405	0.6776835650533601	0.8896516025325292	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9936744281809807	0.9999887888990061
RWDD2B	1	1	0	0	0	1.296269150607713	0	0	0	0.8522475425393834	0.67652651412749	0.8897730123815699	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9936886157861987	0.9999887888990061
TSTD2	1	1	0	0	0	0.8943846420184257	0	0	0	0.9359289840781013	0.6289125671997888	0.8897884100307155	1	0.9667507286312796	0.9702113026284171	0.9898026190382732	1	0.9936904139273388	0.9999887888990061
MTFMT	1	1	0	0	0	1.0264113880837396	0	0	0	0.9850298819986262	0.635716997177425	0.8899523712580262	1	0.9913276766057437	0.9702113026284171	0.9898026190382732	1	0.9937095448342719	0.9999887888990061
ATP1B4	1	1	0	0	0	1.1277981664508898	0	0	0	0.9310767652554262	0.6482045450664836	0.890266594255173	1	0.9641883505023516	0.9702113026284171	0.9898026190382732	1	0.9937461237893612	0.9999887888990061
ASIC5	1	1	0	0	0	0.936143329416946	0	0	0	0.9621003389849857	0.6303927279777171	0.8902855488113375	1	0.9810211631731447	0.9702113026284171	0.9898026190382732	1	0.9937483267574729	0.9999887888990061
MLKL	1	1	0	0	0	0.9470458946324646	0	0	0	0.9687482807421159	0.6308967913273429	0.890343822445184	1	0.9845662365883364	0.9702113026284171	0.9898026190382732	1	0.9937550970057104	0.9999887888990061
DAGLB	1	1	0	0	0	0.8109632567130327	0	0	0	0.8800584111924541	0.6340551953058411	0.8903709856165547	1	0.9372446079794811	0.9702113026284171	0.9898026190382732	1	0.9937582515278024	0.9999887888990061
SERPINA4	2	2	0	0	0	1.0742653301463843	0	0	0	0.9423823950590505	0.6421310902362074	0.8906891487621249	1	0.9707616953784769	0.9702113026284171	0.9898026190382732	1	0.9937951388594864	0.9999887888990061
C7orf26	2	2	0	0	0	1.0243356004532762	0	0	0	0.9806416329652958	0.6358865024442534	0.8912051509706417	1	0.9892894447974379	0.9702113026284171	0.9898026190382732	1	0.993854721728815	0.9999887888990061
NOM1	1	1	0	0	0	0.6865661371660128	0	0	0	0.7867442129356396	0.6655216938288426	0.8912645597654	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.993861562491137	0.9999887888990061
IFT52	1	1	0	0	0	1.0358158195452511	0	0	0	0.9797945666838813	0.6391606092672044	0.8915456288215685	1	0.9890980139059804	0.9702113026284171	0.9898026190382732	1	0.9938938731520409	0.9999887888990061
MSGN1	1	1	0	0	0	1.7864688183629605	0	0	0	0.6793077600492794	0.8304067797145334	0.8916608121140123	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9939070885995369	0.9999887888990061
IL5RA	1	1	0	0	0	1.0527307971364317	0	0	0	0.9705010290478315	0.6412969859104903	0.8917974574244238	1	0.98546281496152	0.9702113026284171	0.9898026190382732	1	0.993922747175652	0.9999887888990061
ZNF182	1	1	0	0	0	0.8000391899011907	0	0	0	0.8723647242346271	0.637970419327105	0.8918571181295538	1	0.9340557600152039	0.9702113026284171	0.9898026190382732	1	0.9939295772995632	0.9999887888990061
SCAMP5	1	1	0	0	0	1.4307830572273805	0	0	0	0.7974547161546917	0.7106225507672022	0.8918589427534218	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9939297861246955	0.9999887888990061
PSMC2	1	1	0	0	0	0.9636544143608041	0	0	0	0.9787329294785208	0.6343149129010991	0.8919642409062767	1	0.9885364294949825	0.9702113026284171	0.9898026190382732	1	0.9939418309976233	0.9999887888990061
MBL2	1	1	0	0	0	1.5286578193896636	0	0	0	0.761427927463831	0.7377808934982916	0.8922624041538512	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9939758699448591	0.9999887888990061
POM121	1	2	0	0	0	1.2400434281202837	0	0	0	0.8557898168610464	0.6832637378398374	0.892294960183124	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9939795805759619	0.9999887888990061
TGM2	1	1	0	0	0	0.7646622009200447	0	0	0	0.8468117282483683	0.6446248749323835	0.8924204853302786	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9939938764081648	0.9999887888990061
RTP2	2	1	0	0	0	0.7508346571319305	0	0	0	0.8110719772817465	0.6653986795069339	0.8925075955190418	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9940037868522283	0.9999887888990061
MXI1	1	1	0	0	0	1.1983675034683985	0	0	0	0.896534460043129	0.6629070165760633	0.8925458944133992	1	0.9457000327508056	0.9702113026284171	0.9898026190382732	1	0.9940081413905392	0.9999887888990061
C19orf71	1	1	0	0	0	1.4297465790415846	0	0	0	0.7978526106834458	0.7124003735443943	0.8929408621897118	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9940529529011285	0.9999887888990061
PDGFD	1	1	0	0	0	1.0810029911069101	0	0	0	0.9553113054066508	0.646371765551846	0.8929476245749928	1	0.9772609904132874	0.9702113026284171	0.9898026190382732	1	0.994053718613706	0.9999887888990061
CRTAC1	1	1	0	0	0	0.7487121592623887	0	0	0	0.8349628497058246	0.6490545834641184	0.8929530692031661	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9940543350779318	0.9999887888990061
MFSD11	1	1	0	0	0	1.0084029204715854	0	0	0	0.9951938859605858	0.6390298207965448	0.8929969707010547	1	0.997437380733732	0.9702113026284171	0.9898026190382732	1	0.9940593045813788	0.9999887888990061
OR52E8	2	1	0	0	0	0.6687907515043073	0	0	0	0.7358503484924265	0.7187897009700397	0.893056604646704	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9940660514885458	0.9999887888990061
TECTB	1	1	0	0	0	1.2244027559484354	0	0	0	0.8843620601980291	0.6685860495760584	0.8932217658096209	1	0.9396711910470491	0.9702113026284171	0.9898026190382732	1	0.9940847168221373	0.9999887888990061
C1QTNF2	2	2	0	0	0	1.1449255850834155	0	0	0	0.8914400862596406	0.6610752980941743	0.8932654665193903	1	0.9430569124899049	0.9702113026284171	0.9898026190382732	1	0.9940896504543627	0.9999887888990061
REN	1	1	0	0	0	1.056675089576706	0	0	0	0.9683563131850824	0.6443396552602575	0.8934206049413236	1	0.9843923582150473	0.9702113026284171	0.9898026190382732	1	0.994107147684588	0.9999887888990061
KCNQ2	1	1	0	0	0	0.7112724396908106	0	0	0	0.8063145998348276	0.6612987325978827	0.8937138220076739	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9941401444938166	0.9999887888990061
LRFN2	1	2	0	0	0	1.4560270291857116	0	0	0	0.7494535676094096	0.7561473454015444	0.8937688718319536	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9941463287287019	0.9999887888990061
ADHFE1	1	1	0	0	0	0.9443413702636999	0	0	0	0.9671061509346875	0.6364114090310499	0.8937801801025355	1	0.9838806531655802	0.9702113026284171	0.9898026190382732	1	0.9941475986672066	0.9999887888990061
ACTR3B	1	1	0	0	0	0.9907956218440124	0	0	0	0.9946883579352088	0.6390640590687178	0.8938461183735337	1	0.9971861660394893	0.9702113026284171	0.9898026190382732	1	0.9941550008006592	0.9999887888990061
PSG2	1	1	0	0	0	1.2279998170383988	0	0	0	0.8827034771534619	0.6703797872340591	0.8939027245775288	1	0.9387032030484381	0.9702113026284171	0.9898026190382732	1	0.9941613514496659	0.9999887888990061
NAMPT	1	1	0	0	0	0.9605330657350591	0	0	0	0.9768694347810345	0.6373590279073202	0.8939240729273465	1	0.9879073629379961	0.9702113026284171	0.9898026190382732	1	0.9941637455897727	0.9999887888990061
ZNF202	1	1	0	0	0	0.792702066907199	0	0	0	0.8671458280479633	0.642791571793917	0.893958307860022	1	0.9321439549437308	0.9702113026284171	0.9898026190382732	1	0.9941675838491295	0.9999887888990061
NDUFS6	1	1	0	0	0	1.6824947316416392	0	0	0	0.7104072992893516	0.79290047547553	0.8940308093563527	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9941757080471253	0.9999887888990061
SLC26A1	2	2	0	0	0	0.7984735105558459	0	0	0	0.820381811687217	0.6623448542170891	0.8943299873903556	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9942091704343673	0.9999887888990061
OR3A3	2	1	0	0	0	0.6811248603944928	0	0	0	0.747627032058815	0.7114650597332569	0.8944516461626131	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9942227490673793	0.9999887888990061
BCAP29	1	1	0	0	0	1.2444962094104546	0	0	0	0.8751677194277304	0.674396275353109	0.8944740032248828	1	0.9350609496665718	0.9702113026284171	0.9898026190382732	1	0.9942252425938353	0.9999887888990061
SAG	1	1	0	0	0	1.0350444953273603	0	0	0	0.9802221006053414	0.6438956167698653	0.8945208235049091	1	0.9891722843457152	0.9702113026284171	0.9898026190382732	1	0.9942304627398576	0.9999887888990061
PPP1R2C	1	1	0	0	0	1.679981408382273	0	0	0	0.7111909205152251	0.793378833637092	0.8945827570616488	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9942373641496386	0.9999887888990061
SDF2L1	2	1	0	0	0	0.7153981778664301	0	0	0	0.7794701528057947	0.6877518439103918	0.8946916299374224	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.994249485730522	0.9999887888990061
ACTRT3	2	2	0	0	0	1.156371603577511	0	0	0	0.8835261189982255	0.6664796062554552	0.8947455838053173	1	0.9389919431039748	0.9702113026284171	0.9898026190382732	1	0.9942554878833744	0.9999887888990061
STK17B	1	1	0	0	0	1.1509947323252985	0	0	0	0.9194647499130776	0.6589156418617035	0.8947579593203954	1	0.9582206277737018	0.9702113026284171	0.9898026190382732	1	0.9942568641514045	0.9999887888990061
PGF	1	1	0	0	0	1.452321473826939	0	0	0	0.7892663794037091	0.7217454657053713	0.8947806572624568	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9942593879208299	0.9999887888990061
TMEM161A	1	1	0	0	0	0.958511193519212	0	0	0	0.9756591541838159	0.6387166725090998	0.8948074773086738	1	0.9876756558757921	0.9702113026284171	0.9898026190382732	1	0.9942623692822153	0.9999887888990061
OR2T10	2	1	0	0	0	0.6843628380367577	0	0	0	0.7506905486703639	0.7099264542989676	0.8948993715091627	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9942725783002296	0.9999887888990061
IL20RB	1	1	0	0	0	1.2919438311133031	0	0	0	0.8541211251603196	0.6845023381206092	0.8949217843650801	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9942750668327628	0.9999887888990061
ETV7	1	1	0	0	0	1.1410884407662132	0	0	0	0.9243920938895126	0.6581680087151465	0.8952078069067578	1	0.960608806105838	0.9702113026284171	0.9898026190382732	1	0.9943067750543986	0.9999887888990061
ERP27	1	1	0	0	0	1.4247242716985606	0	0	0	0.799785695667961	0.7155465178099939	0.8952622956153679	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9943128052635608	0.9999887888990061
TMEM189	1	1	0	0	0	1.2908326112574846	0	0	0	0.8546036589029151	0.6852951971357926	0.895506184945089	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9943397556045085	0.9999887888990061
THUMPD2	1	1	0	0	0	0.9170153471878385	0	0	0	0.9502537333389645	0.6386758192255553	0.8955617207483841	1	0.9746685786278463	0.9702113026284171	0.9898026190382732	1	0.9943458831553289	0.9999887888990061
ISG20	1	1	0	0	0	1.6480424776028375	0	0	0	0.721286982213414	0.7841561710936937	0.8956541033663895	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9943560685754981	0.9999887888990061
CORO2A	1	1	0	0	0	0.8827629444078319	0	0	0	0.9284393485773271	0.6391856889401921	0.8958019193178248	1	0.9625757440597649	0.9702113026284171	0.9898026190382732	1	0.9943723458422067	0.9999887888990061
CGB3	1	1	0	0	0	1.6891976518129515	0	0	0	0.7083250403720511	0.8005642048027829	0.8959237047321832	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.9943857383394447	0.9999887888990061
FAM20B	1	1	0	0	0	1.0397581046881994	0	0	0	0.9776145501148693	0.6467392825726546	0.8959755799168527	1	0.9881721608715482	0.9702113026284171	0.9898026190382732	1	0.9943914379215161	0.9999887888990061
